X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-122.2958353,47.618639,0,0,246,,2018/07/04 19:53:59+00,,,,,,,,,,,,,,,,,,,,,
-122.2958104,47.618639,0,0,247,,2018/07/04 19:54:03+00,,,,,,,,,,,,,,,,,,,,,
-122.2958211,47.6187901,0,0,248,,2018/07/04 19:54:37+00,,,,,,,,,,,,,,,,,,,,,
-122.2958015,47.6187901,0,0,249,,2018/07/04 19:54:40+00,,,,,,,,,,,,,,,,,,,,,
-122.2957837,47.6186426,0,0,250,,2018/07/04 19:55:12+00,,,,,,,,,,,,,,,,,,,,,
-122.2957659,47.6186426,0,0,251,,2018/07/04 19:55:15+00,,,,,,,,,,,,,,,,,,,,,
-122.2957588,47.6187757,0,0,252,,2018/07/04 19:55:45+00,,,,,,,,,,,,,,,,,,,,,
-122.2960345,47.6187733,0,0,253,,2018/07/04 19:56:26+00,,,,,,,,,,,,,,,,,,,,,
-122.296031,47.6187553,0,0,254,,2018/07/04 19:56:30+00,,,,,,,,,,,,,,,,,,,,,
-122.2957375,47.6187565,0,0,255,,2018/07/04 19:57:14+00,,,,,,,,,,,,,,,,,,,,,
-122.2957375,47.6187457,0,0,256,,2018/07/04 19:57:16+00,,,,,,,,,,,,,,,,,,,,,
-122.2960363,47.618741,0,0,257,,2018/07/04 19:58:01+00,,,,,,,,,,,,,,,,,,,,,
-122.2960363,47.618723,0,0,258,,2018/07/04 19:58:05+00,,,,,,,,,,,,,,,,,,,,,
-122.2957339,47.6187278,0,0,259,,2018/07/04 19:58:50+00,,,,,,,,,,,,,,,,,,,,,
-122.2957339,47.6187134,0,0,260,,2018/07/04 19:58:54+00,,,,,,,,,,,,,,,,,,,,,
-122.2960292,47.6187074,0,0,261,,2018/07/04 19:59:38+00,,,,,,,,,,,,,,,,,,,,,
-122.2960274,47.6186906,0,0,262,,2018/07/04 19:59:42+00,,,,,,,,,,,,,,,,,,,,,
-122.2957339,47.6186942,0,0,263,,2018/07/04 20:00:26+00,,,,,,,,,,,,,,,,,,,,,
-122.2957321,47.6186798,0,0,264,,2018/07/04 20:00:29+00,,,,,,,,,,,,,,,,,,,,,
-122.2960239,47.6186774,0,0,265,,2018/07/04 20:01:13+00,,,,,,,,,,,,,,,,,,,,,
-122.2960239,47.6186558,0,0,266,,2018/07/04 20:01:17+00,,,,,,,,,,,,,,,,,,,,,
-122.2957339,47.618663,0,0,267,,2018/07/04 20:02:01+00,,,,,,,,,,,,,,,,,,,,,
-122.2957357,47.6186474,0,0,268,,2018/07/04 20:02:04+00,,,,,,,,,,,,,,,,,,,,,
-122.2957357,47.6186306,0,0,269,,2018/07/04 20:02:08+00,,,,,,,,,,,,,,,,,,,,,
-122.2954173,47.6186067,0,0,270,,2018/07/04 20:02:56+00,,0,,,,,,,,,,,,,,,,,,,
-122.2912544,47.6185381,0,0,271,,2018/07/04 20:13:20+00,,,,,,,,,,,,,,,,,,,,,
-122.2911426,47.6227831,0,0,272,,2018/07/04 20:29:04+00,,,,,,,,,,,,,,,,,,,,,
-122.2910246,47.6249254,0,0,273,,2018/07/04 20:37:00+00,,,,,,,,,,,,,,,,,,,,,
-122.2934493,47.6249471,0,0,274,,2018/07/04 20:43:03+00,,,,,,,,,,,,,,,,,,,,,
-122.2955199,47.6248531,0,0,275,,2018/07/04 20:48:14+00,,,,,,,,,,,,,,,,,,,,,
-122.2961623,47.6248667,0,0,276,,2018/07/04 20:49:51+00,,0,,,,,,,,,,,,,,,,,,,
-122.2962401,47.6249001,0,0,277,,2018/07/04 20:50:04+00,,,,,,,,,,,,,,,,,,,,,
-122.2963045,47.6249191,0,0,278,,2018/07/04 20:50:15+00,,,,,,,,,,,,,,,,,,,,,
-122.2964198,47.6249146,0,0,279,,2018/07/04 20:50:32+00,,,,,,,,,,,,,,,,,,,,,
-122.2964869,47.6249091,0,0,280,,2018/07/04 20:50:42+00,,,,,,,,,,,,,,,,,,,,,
-122.296509,47.6249091,0,0,281,,2018/07/04 20:50:46+00,,,,,,,,,,,,,,,,,,,,,
-122.2965411,47.6248983,0,0,282,,2018/07/04 20:50:51+00,,,,,,,,,,,,,,,,,,,,,
-122.2965505,47.6248748,0,0,283,,2018/07/04 20:50:56+00,,,,,,,,,,,,,,,,,,,,,
-122.2965505,47.6248504,0,0,284,,2018/07/04 20:51:02+00,,,,,,,,,,,,,,,,,,,,,
-122.2965505,47.6248368,0,0,285,,2018/07/04 20:51:05+00,,,,,,,,,,,,,,,,,,,,,
-122.2965438,47.6248188,0,0,286,,2018/07/04 20:51:09+00,,,,,,,,,,,,,,,,,,,,,
-122.2965425,47.624798,0,0,287,,2018/07/04 20:51:14+00,,,,,,,,,,,,,,,,,,,,,
-122.2965438,47.6247889,0,0,288,,2018/07/04 20:51:16+00,,,,,,,,,,,,,,,,,,,,,
-122.2965411,47.6247709,0,0,289,,2018/07/04 20:51:20+00,,,,,,,,,,,,,,,,,,,,,
-122.2965344,47.6247609,0,0,290,,2018/07/04 20:51:22+00,,,,,,,,,,,,,,,,,,,,,
-122.2965237,47.6247546,0,0,291,,2018/07/04 20:51:24+00,,,,,,,,,,,,,,,,,,,,,
-122.2965023,47.6247519,0,0,292,,2018/07/04 20:51:28+00,,,,,,,,,,,,,,,,,,,,,
-122.2964821,47.6247492,0,0,293,,2018/07/04 20:51:31+00,,,,,,,,,,,,,,,,,,,,,
-122.2964607,47.6247437,0,0,294,,2018/07/04 20:51:34+00,,,,,,,,,,,,,,,,,,,,,
-122.2964392,47.6247401,0,0,295,,2018/07/04 20:51:37+00,,,,,,,,,,,,,,,,,,,,,
-122.2964097,47.6247365,0,0,296,,2018/07/04 20:51:42+00,,,,,,,,,,,,,,,,,,,,,
-122.2963883,47.6247365,0,0,297,,2018/07/04 20:51:45+00,,,,,,,,,,,,,,,,,,,,,
-122.2963641,47.6247347,0,0,298,,2018/07/04 20:51:49+00,,,,,,,,,,,,,,,,,,,,,
-122.2963386,47.6247302,0,0,299,,2018/07/04 20:51:53+00,,,,,,,,,,,,,,,,,,,,,
-122.2963212,47.6247302,0,0,300,,2018/07/04 20:51:55+00,,,,,,,,,,,,,,,,,,,,,
-122.296289,47.6247284,0,0,301,,2018/07/04 20:52:00+00,,,,,,,,,,,,,,,,,,,,,
-122.2962595,47.6247293,0,0,302,,2018/07/04 20:52:05+00,,,,,,,,,,,,,,,,,,,,,
-122.2962273,47.624732,0,0,303,,2018/07/04 20:52:09+00,,,,,,,,,,,,,,,,,,,,,
-122.2961911,47.6247356,0,0,304,,2018/07/04 20:52:15+00,,,,,,,,,,,,,,,,,,,,,
-122.2961777,47.6247428,0,0,305,,2018/07/04 20:52:17+00,,,,,,,,,,,,,,,,,,,,,
-122.296171,47.6247483,0,0,306,,2018/07/04 20:52:19+00,,,,,,,,,,,,,,,,,,,,,
-122.2961643,47.6247537,0,0,307,,2018/07/04 20:52:21+00,,,,,,,,,,,,,,,,,,,,,
-122.2961576,47.6247681,0,0,308,,2018/07/04 20:52:24+00,,,,,,,,,,,,,,,,,,,,,
-122.2961562,47.624788,0,0,309,,2018/07/04 20:52:28+00,,,,,,,,,,,,,,,,,,,,,
-122.2961562,47.6247962,0,0,310,,2018/07/04 20:52:30+00,,,,,,,,,,,,,,,,,,,,,
-122.2961562,47.6248133,0,0,311,,2018/07/04 20:52:34+00,,,,,,,,,,,,,,,,,,,,,
-122.2961589,47.6248332,0,0,312,,2018/07/04 20:52:38+00,,,,,,,,,,,,,,,,,,,,,
-122.2961603,47.6248432,0,0,313,,2018/07/04 20:52:41+00,,,,,,,,,,,,,,,,,,,,,
-122.296167,47.6248603,0,0,314,,2018/07/04 20:52:45+00,,,,,,,,,,,,,,,,,,,,,
-122.2961925,47.6248721,0,0,315,,2018/07/04 20:52:49+00,,,,,,,,,,,,,,,,,,,,,
-122.2962246,47.6248685,0,0,316,,2018/07/04 20:52:54+00,,,,,,,,,,,,,,,,,,,,,
-122.2962394,47.6248793,0,0,317,,2018/07/04 20:52:57+00,,,,,,,,,,,,,,,,,,,,,
-122.2962501,47.6248947,0,0,318,,2018/07/04 20:53:01+00,,,,,,,,,,,,,,,,,,,,,
-122.2962702,47.6249028,0,0,319,,2018/07/04 20:53:05+00,,,,,,,,,,,,,,,,,,,,,
-122.2964191,47.6248856,0,0,320,,2018/07/04 20:53:27+00,,,,,,,,,,,,,,,,,,,,,
-122.2964406,47.6248829,0,0,321,,2018/07/04 20:53:31+00,,,,,,,,,,,,,,,,,,,,,
-122.2964647,47.6248847,0,0,322,,2018/07/04 20:53:34+00,,,,,,,,,,,,,,,,,,,,,
-122.2964379,47.6248621,0,0,323,,2018/07/04 20:53:41+00,,,,,,,,,,,,,,,,,,,,,
-122.2964191,47.6248685,0,0,324,,2018/07/04 20:53:44+00,,,,,,,,,,,,,,,,,,,,,
-122.2964593,47.6248567,0,0,325,,2018/07/04 20:53:50+00,,,,,,,,,,,,,,,,,,,,,
-122.2964272,47.6248377,0,0,326,,2018/07/04 20:53:57+00,,,,,,,,,,,,,,,,,,,,,
-122.296407,47.6248495,0,0,327,,2018/07/04 20:54:01+00,,,,,,,,,,,,,,,,,,,,,
-122.2963681,47.6248495,0,0,328,,2018/07/04 20:54:07+00,,,,,,,,,,,,,,,,,,,,,
-122.2963547,47.6248386,0,0,329,,2018/07/04 20:54:10+00,,,,,,,,,,,,,,,,,,,,,
-122.2963708,47.6248323,0,0,330,,2018/07/04 20:54:13+00,,,,,,,,,,,,,,,,,,,,,
-122.2964057,47.6248323,0,0,331,,2018/07/04 20:54:18+00,,,,,,,,,,,,,,,,,,,,,
-122.2964151,47.6248251,0,0,332,,2018/07/04 20:54:20+00,,,,,,,,,,,,,,,,,,,,,
-122.2964285,47.6248323,0,0,333,,2018/07/04 20:54:22+00,,,,,,,,,,,,,,,,,,,,,
-122.2964432,47.6248368,0,0,334,,2018/07/04 20:54:25+00,,,,,,,,,,,,,,,,,,,,,
-122.2964526,47.6248296,0,0,335,,2018/07/04 20:54:27+00,,,,,,,,,,,,,,,,,,,,,
-122.296462,47.624816,0,0,336,,2018/07/04 20:54:30+00,,,,,,,,,,,,,,,,,,,,,
-122.2964768,47.6248106,0,0,337,,2018/07/04 20:54:33+00,,,,,,,,,,,,,,,,,,,,,
-122.2964862,47.6248224,0,0,338,,2018/07/04 20:54:36+00,,,,,,,,,,,,,,,,,,,,,
-122.2964982,47.6248106,0,0,339,,2018/07/04 20:54:39+00,,,,,,,,,,,,,,,,,,,,,
-122.2964929,47.6247953,0,0,340,,2018/07/04 20:54:42+00,,,,,,,,,,,,,,,,,,,,,
-122.2964902,47.6247591,0,0,341,,2018/07/04 20:54:51+00,,,,,,,,,,,,,,,,,,,,,
-122.2964674,47.6247564,0,0,342,,2018/07/04 20:54:54+00,,,,,,,,,,,,,,,,,,,,,
-122.2964084,47.6247455,0,0,343,,2018/07/04 20:55:03+00,,,,,,,,,,,,,,,,,,,,,
-122.2963909,47.6247446,0,0,344,,2018/07/04 20:55:06+00,,,,,,,,,,,,,,,,,,,,,
-122.2963655,47.6247419,0,0,345,,2018/07/04 20:55:10+00,,,,,,,,,,,,,,,,,,,,,
-122.2963185,47.6247374,0,0,346,,2018/07/04 20:55:17+00,,,,,,,,,,,,,,,,,,,,,
-122.2962783,47.6247347,0,0,347,,2018/07/04 20:55:23+00,,,,,,,,,,,,,,,,,,,,,
-122.2962863,47.6247428,0,0,348,,2018/07/04 20:55:25+00,,,,,,,,,,,,,,,,,,,,,
-122.2962769,47.6247546,0,0,349,,2018/07/04 20:55:28+00,,,,,,,,,,,,,,,,,,,,,
-122.2962582,47.6247428,0,0,350,,2018/07/04 20:55:32+00,,,,,,,,,,,,,,,,,,,,,
-122.2962273,47.624741,0,0,351,,2018/07/04 20:55:36+00,,,,,,,,,,,,,,,,,,,,,
-122.2962246,47.6247492,0,0,352,,2018/07/04 20:55:38+00,,,,,,,,,,,,,,,,,,,,,
-122.2961858,47.6247492,0,0,353,,2018/07/04 20:55:44+00,,,,,,,,,,,,,,,,,,,,,
-122.2962783,47.6247763,0,0,354,,2018/07/04 20:55:59+00,,,,,,,,,,,,,,,,,,,,,
-122.296289,47.6248034,0,0,355,,2018/07/04 20:56:05+00,,,,,,,,,,,,,,,,,,,,,
-122.2962769,47.6248079,0,0,356,,2018/07/04 20:56:08+00,,,,,,,,,,,,,,,,,,,,,
-122.2962354,47.6248061,0,0,357,,2018/07/04 20:56:14+00,,,,,,,,,,,,,,,,,,,,,
-122.2962166,47.6248079,0,0,358,,2018/07/04 20:56:17+00,,,,,,,,,,,,,,,,,,,,,
-122.2961804,47.6248468,0,0,359,,2018/07/04 20:56:27+00,,,,,,,,,,,,,,,,,,,,,
-122.296175,47.6248278,0,0,360,,2018/07/04 20:56:31+00,,,,,,,,,,,,,,,,,,,,,
-122.2961737,47.6248197,0,0,361,,2018/07/04 20:56:33+00,,,,,,,,,,,,,,,,,,,,,
-122.2961723,47.6248079,0,0,362,,2018/07/04 20:56:36+00,,,,,,,,,,,,,,,,,,,,,
-122.2961737,47.6247835,0,0,363,,2018/07/04 20:56:41+00,,,,,,,,,,,,,,,,,,,,,
-122.2961965,47.6247672,0,0,364,,2018/07/04 20:56:46+00,,,,,,,,,,,,,,,,,,,,,
-122.2961817,47.6247564,0,0,365,,2018/07/04 20:56:49+00,,,,,,,,,,,,,,,,,,,,,
-122.2963293,47.624835,0,0,366,,2018/07/04 20:57:17+00,,,,,,,,,,,,,,,,,,,,,
-122.2963199,47.6248658,0,0,367,,2018/07/04 20:57:24+00,,,,,,,,,,,,,,,,,,,,,
-122.2963614,47.6248694,0,0,368,,2018/07/04 20:57:31+00,,,,,,,,,,,,,,,,,,,,,
-122.2965318,47.6248305,0,0,369,,2018/07/04 20:57:58+00,,,,,,,,,,,,,,,,,,,,,
-122.2965318,47.6248124,0,0,370,,2018/07/04 20:58:02+00,,,,,,,,,,,,,,,,,,,,,
-122.2965264,47.6247907,0,0,371,,2018/07/04 20:58:07+00,,,,,,,,,,,,,,,,,,,,,
-122.2965264,47.6247745,0,0,372,,2018/07/04 20:58:10+00,,,,,,,,,,,,,,,,,,,,,
-122.2965371,47.6248802,0,0,373,,2018/07/04 20:58:34+00,,,,,,,,,,,,,,,,,,,,,
-122.2965398,47.6248603,0,0,374,,2018/07/04 20:58:38+00,,,,,,,,,,,,,,,,,,,,,
-122.2964996,47.6248676,0,0,375,,2018/07/04 20:58:44+00,,,,,,,,,,,,,,,,,,,,,
-122.2965157,47.6248856,0,0,376,,2018/07/04 20:58:49+00,,,,,,,,,,,,,,,,,,,,,
-122.2965049,47.6248983,0,0,377,,2018/07/04 20:58:52+00,,,,,,,,,,,,,,,,,,,,,
-122.2964929,47.6248983,0,0,378,,2018/07/04 20:58:54+00,,,,,,,,,,,,,,,,,,,,,
-122.2964701,47.6249046,0,0,379,,2018/07/04 20:58:58+00,,,,,,,,,,,,,,,,,,,,,
-122.2964419,47.6249064,0,0,380,,2018/07/04 20:59:02+00,,,,,,,,,,,,,,,,,,,,,
-122.296407,47.624911,0,0,381,,2018/07/04 20:59:07+00,,,,,,,,,,,,,,,,,,,,,
-122.2963829,47.6249137,0,0,382,,2018/07/04 20:59:11+00,,,,,,,,,,,,,,,,,,,,,
-122.2963427,47.6249128,0,0,383,,2018/07/04 20:59:17+00,,,,,,,,,,,,,,,,,,,,,
-122.2963279,47.6249146,0,0,384,,2018/07/04 20:59:19+00,,,,,,,,,,,,,,,,,,,,,
-122.2962904,47.6249128,0,0,385,,2018/07/04 20:59:25+00,,,,,,,,,,,,,,,,,,,,,
-122.2962501,47.6248676,0,0,386,,2018/07/04 20:59:37+00,,,,,,,,,,,,,,,,,,,,,
-122.2962917,47.6248947,0,0,387,,2018/07/04 20:59:45+00,,,,,,,,,,,,,,,,,,,,,
-122.2963038,47.6248377,0,0,388,,2018/07/04 20:59:58+00,,,,,,,,,,,,,,,,,,,,,
-122.296289,47.6248287,0,0,389,,2018/07/04 21:00:01+00,,,,,,,,,,,,,,,,,,,,,
-122.296234,47.6248377,0,0,390,,2018/07/04 21:00:10+00,,,,,,,,,,,,,,,,,,,,,
-122.2962461,47.6248504,0,0,391,,2018/07/04 21:00:13+00,,,,,,,,,,,,,,,,,,,,,
-122.2963574,47.6248215,0,0,392,,2018/07/04 21:00:31+00,,,,,,,,,,,,,,,,,,,,,
-122.296336,47.624882,0,0,393,,2018/07/04 21:00:45+00,,,,,,,,,,,,,,,,,,,,,
-122.2963561,47.6248884,0,0,394,,2018/07/04 21:00:48+00,,,,,,,,,,,,,,,,,,,,,
-122.2964044,47.624892,0,0,395,,2018/07/04 21:00:55+00,,,,,,,,,,,,,,,,,,,,,
-122.2964258,47.624892,0,0,396,,2018/07/04 21:00:58+00,,,,,,,,,,,,,,,,,,,,,
-122.2965076,47.624854,0,0,397,,2018/07/04 21:01:13+00,,,,,,,,,,,,,,,,,,,,,
-122.2965277,47.6248504,0,0,398,,2018/07/04 21:01:16+00,,,,,,,,,,,,,,,,,,,,,
-122.2965197,47.6248784,0,0,399,,2018/07/04 21:01:23+00,,,,,,,,,,,,,,,,,,,,,
-122.2965304,47.6248884,0,0,400,,2018/07/04 21:07:26+00,,,,,,,,,,,,,,,,,,,,,
